primary_key,ancient_toponym,modern_toponym,province,country,longitude_x,latitude_y,civic_status,notes
Hanson2016_192,Pheradi Maius,Sidi Khalifa,Africa Proconsularis,Tunisia,10.397071,36.249987,NA,NA
Hanson2016_193,Pupput,Henchir Souk el Abiod,Africa Proconsularis,Tunisia,10.562216,36.392998,Colonia,NA
Hanson2016_194,Sabratha,Sabrata,Africa Proconsularis,Libya,12.487045,32.804889,Colonia,NA
Hanson2016_194,Sabratha,Sabrata,Africa Proconsularis,Libya,12.487045,32.804889,Rights and privileges,libera
Hanson2016_195,Segermes,Henchir Harat,Africa Proconsularis,Tunisia,10.299662,36.344697,Municipium,NA
Hanson2016_196,Seressi,Henchir Oum el Abouab,Africa Proconsularis,Tunisia,9.773609,36.166741,NA,NA
Hanson2016_197,Sufes,Sbiba,Africa Proconsularis,Tunisia,9.074415,35.542707,Colonia,NA
Hanson2016_198,Sufetula,Sbeitla,Africa Proconsularis,Tunisia,9.118399,35.241664,Colonia,NA
Hanson2016_198,Sufetula,Sbeitla,Africa Proconsularis,Tunisia,9.118399,35.241664,Municipium,NA
Hanson2016_199,Tacapae,Gabès,Africa Proconsularis,Libya,14.5,32.5,Colonia,NA
Hanson2016_199,Tacapae,Gabès,Africa Proconsularis,Libya,14.5,32.5,Rights and privileges,libera
Hanson2016_200,Thaenae,Henchir Thina,Africa Proconsularis,Tunisia,10.670659,34.655347,Colonia,NA
Hanson2016_200,Thaenae,Henchir Thina,Africa Proconsularis,Tunisia,10.670659,34.655347,Rights and privileges,ius Latii?
Hanson2016_200,Thaenae,Henchir Thina,Africa Proconsularis,Tunisia,10.670659,34.655347,Rights and privileges,libera
Hanson2016_201,Thapsus,Ras Dimas,Africa Proconsularis,Tunisia,11.0428,35.622788,Colonia,NA
Hanson2016_201,Thapsus,Ras Dimas,Africa Proconsularis,Tunisia,11.0428,35.622788,Colonia?,NA
Hanson2016_201,Thapsus,Ras Dimas,Africa Proconsularis,Tunisia,11.0428,35.622788,Rights and privileges,libera et immunis
Hanson2016_201,Thapsus,Ras Dimas,Africa Proconsularis,Tunisia,11.0428,35.622788,Rights and privileges,ius Romanum
Hanson2016_202,Thelepte,Thélepte,Africa Proconsularis,Tunisia,8.593867,34.975746,Colonia,NA
Hanson2016_202,Thelepte,Thélepte,Africa Proconsularis,Tunisia,8.593867,34.975746,Municipium,NA
Hanson2016_203,Thibiuca,Henchir Zouitina,Africa Proconsularis,Tunisia,9.750001,36.750001,Colonia,NA
Hanson2016_203,Thibiuca,Henchir Zouitina,Africa Proconsularis,Tunisia,9.750001,36.750001,Municipium,NA
Hanson2016_204,Thigibba,Hamman Zouakra,Africa Proconsularis,Tunisia,9.25,35.75,Colonia,NA
Hanson2016_204,Thigibba,Hamman Zouakra,Africa Proconsularis,Tunisia,9.25,35.75,Rights and privileges,libera
Hanson2016_205,Thignica,Aïn Tounga,Africa Proconsularis,Tunisia,9.361747,36.52366,NA,NA
Hanson2016_206,Thisica,Aïn Tachegga,Africa Proconsularis,Tunisia,9.702008,37.003737,Municipium,NA
Hanson2016_206,Thisica,Aïn Tachegga,Africa Proconsularis,Tunisia,9.702008,37.003737,Rights and privileges,libera
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Colonia,NA
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Colonia,NA
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Municipium,NA
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Municipium,NA
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Rights and privileges,ius Romanum
Hanson2016_207,Thuburbo Maius,Henchir Kasbat,Africa Proconsularis,Tunisia,9.904195,36.400856,Rights and privileges,ius Latii
Hanson2016_208,Thuburbo Minus,Tebourba,Africa Proconsularis,Tunisia,9.838642,36.829599,Colonia,NA
Hanson2016_208,Thuburbo Minus,Tebourba,Africa Proconsularis,Tunisia,9.838642,36.829599,Rights and privileges,ius Romanum
Hanson2016_209,Thubursicum Bure,Teboursouk,Africa Proconsularis,Tunisia,9.24443,36.461488,Colonia,NA
Hanson2016_209,Thubursicum Bure,Teboursouk,Africa Proconsularis,Tunisia,9.24443,36.461488,Municipium,NA
Hanson2016_210,Thugga,Dougga,Africa Proconsularis,Tunisia,9.2202,36.4237,Colonia,NA
Hanson2016_210,Thugga,Dougga,Africa Proconsularis,Tunisia,9.2202,36.4237,Municipium,NA
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,10.706969,35.294796,Colonia,NA
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,10.706969,35.294796,Municipium,NA
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,10.706969,35.294796,Rights and privileges,ius Latii?
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,10.706969,35.294796,Rights and privileges,libera
Hanson2016_211,Thysdrus,El Djem,Africa Proconsularis,Tunisia,10.706969,35.294796,Rights and privileges,ius Romanum?
Hanson2016_212,Tunisa,Tunis,Africa Proconsularis,Tunisia,10.171649,36.79923,Rights and privileges,libera
Hanson2016_213,Turris Tamalleni,Henchir el Aouinia,Africa Proconsularis,Tunisia,8.920624,33.716837,Municipium,NA
Hanson2016_214,Uluzibbira,Henchir Zembra,Africa Proconsularis,Tunisia,10.447151,35.954006,Colonia,NA
Hanson2016_214,Uluzibbira,Henchir Zembra,Africa Proconsularis,Tunisia,10.447151,35.954006,Rights and privileges,libera
Hanson2016_215,Unknown (1),Ksar el Guelal,Africa Proconsularis,Tunisia,8.966667,35.266667,NA,NA
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,10.172746,36.606899,Colonia,NA
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,10.172746,36.606899,Colonia,NA
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,10.172746,36.606899,Municipium,NA
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,10.172746,36.606899,Rights and privileges,ius Romanum
Hanson2016_216,Uthina,Oudna,Africa Proconsularis,Tunisia,10.172746,36.606899,Rights and privileges,ius Romanum
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Colonia,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Colonia,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Colonia,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Colonia,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Municipium,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Provincial capital,NA
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,libera
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,ius Romanum?
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,ius Romanum?
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,ius Italicum
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,libera
Hanson2016_217,Utica,Utique,Africa Proconsularis,Tunisia,10.038,37.0358,Rights and privileges,ius Latii
Hanson2016_218,Uzalis,Al Alia,Africa Proconsularis,Tunisia,10.033986,37.169048,Colonia,NA
Hanson2016_218,Uzalis,Al Alia,Africa Proconsularis,Tunisia,10.033986,37.169048,Rights and privileges,libera
Hanson2016_218,Uzalis,Al Alia,Africa Proconsularis,Tunisia,10.033986,37.169048,Rights and privileges,libera
Hanson2016_219,Vaga,Béja,Africa Proconsularis,Tunisia,9.182019,36.725536,Colonia,NA
Hanson2016_219,Vaga,Béja,Africa Proconsularis,Tunisia,9.182019,36.725536,Municipium,NA
Hanson2016_219,Vaga,Béja,Africa Proconsularis,Tunisia,9.182019,36.725536,Rights and privileges,libera
Hanson2016_219,Vaga,Béja,Africa Proconsularis,Tunisia,9.182019,36.725536,Rights and privileges,ius Latii?
Hanson2016_220,Vallis,Henchir Sidi Median,Africa Proconsularis,Tunisia,9.750001,36.750001,Colonia,NA
Hanson2016_220,Vallis,Henchir Sidi Median,Africa Proconsularis,Tunisia,9.750001,36.750001,Municipium,NA
Hanson2016_221,Zama Regia,Seba Biar,Africa Proconsularis,Tunisia,9.285786,36.111664,Colonia,NA
Hanson2016_221,Zama Regia,Seba Biar,Africa Proconsularis,Tunisia,9.285786,36.111664,Rights and privileges,libera
Hanson2016_222,Zitha,Unknown,Africa Proconsularis,Tunisia,11.112906,33.503896,Municipium,NA
Hanson2016_223,Augusta Taurinorum,Turin,Alpes Cottiae,Italy,7.686619,45.070562,Civitas capital,NA
Hanson2016_223,Augusta Taurinorum,Turin,Alpes Cottiae,Italy,7.686619,45.070562,Colonia,NA
Hanson2016_224,Segusio,Susa,Alpes Cottiae,Italy,7.048414,45.138485,Municipium,NA
Hanson2016_224,Segusio,Susa,Alpes Cottiae,Italy,7.048414,45.138485,Provincial capital,NA
Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,7.313234,45.735,Civitas capital,NA
Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,7.313234,45.735,Colonia,NA
Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,7.313234,45.735,Provincial capital,NA
Hanson2016_225,Augusta Praetoria,Aosta,Alpes Graiae et Poeninae,Italy,7.313234,45.735,Rights and privileges,Peregrine
Hanson2016_226,Forum Claudii,Martigny,Alpes Graiae et Poeninae,Switzerland,7.073483,46.101706,Civitas capital,NA
Hanson2016_226,Forum Claudii,Martigny,Alpes Graiae et Poeninae,Switzerland,7.073483,46.101706,Provincial capital,NA
Hanson2016_226,Forum Claudii,Martigny,Alpes Graiae et Poeninae,Switzerland,7.073483,46.101706,Rights and privileges,ius Latii
Hanson2016_227,Cemelenum,Cimiez,Alpes Maritimae,France,7.275398,43.720661,Provincial capital,NA
Hanson2016_227,Cemelenum,Cimiez,Alpes Maritimae,France,7.275398,43.720661,Rights and privileges,ius Romanum
Hanson2016_227,Cemelenum,Cimiez,Alpes Maritimae,France,7.275398,43.720661,Rights and privileges,ius Latii
Hanson2016_228,Pedona,Borgo S. Dalmazzo,Alpes Maritimae,Italy,7.468616,44.335303,Municipium,NA
Hanson2016_229,Abila,Quwaylibah,Arabia,Jordan,35.869098,32.680677,City of the Syrian Decapolis,NA
Hanson2016_229,Abila,Quwaylibah,Arabia,Jordan,35.869098,32.680677,Metropolis capital,NA
Hanson2016_229,Abila,Quwaylibah,Arabia,Jordan,35.869098,32.680677,Rights and privileges,libera
Hanson2016_230,Adraha,Daraa,Arabia,Syria,36.10799,32.618791,NA,NA
Hanson2016_231,Bostra,Bosra,Arabia,Syria,36.482118,32.518318,Colonia,NA
Hanson2016_231,Bostra,Bosra,Arabia,Syria,36.482118,32.518318,Colonia?,NA
Hanson2016_231,Bostra,Bosra,Arabia,Syria,36.482118,32.518318,Metropolis capital,NA
Hanson2016_231,Bostra,Bosra,Arabia,Syria,36.482118,32.518318,Provincial capital,NA
Hanson2016_232,Canatha,Qanawat,Arabia,Syria,36.603111,32.742615,City of the Syrian Decapolis,NA
Hanson2016_233,Capitolias,Beit Ras,Arabia,Jordan,35.858293,32.598602,City of the Syrian Decapolis,NA
Hanson2016_233,Capitolias,Beit Ras,Arabia,Jordan,35.858293,32.598602,Rights and privileges,libera
Hanson2016_234,Dionysias,As Suwayda,Arabia,Syria,36.565286,32.707083,NA,NA
Hanson2016_235,Elusa,El Khalasa,Arabia,Israel,34.653209,31.100106,NA,NA
Hanson2016_236,Gadara,Umm Qais,Arabia,Jordan,35.678858,32.655629,City of the Syrian Decapolis,NA
Hanson2016_236,Gadara,Umm Qais,Arabia,Jordan,35.678858,32.655629,Colonia,NA
Hanson2016_237,Gerasa,Jerash,Arabia,Jordan,35.891296,32.281164,City of the Syrian Decapolis,NA
Hanson2016_237,Gerasa,Jerash,Arabia,Jordan,35.891296,32.281164,Colonia,NA
Hanson2016_238,Hippus,Nuqeib,Arabia,Israel,35.65987,32.778764,City of the Syrian Decapolis,NA
Hanson2016_239,Madaba,Madaba,Arabia,Jordan,35.794735,31.711726,NA,NA
Hanson2016_240,Petra,Petra,Arabia,Jordan,35.442275,30.328981,Metropolis capital,NA
Hanson2016_240,Petra,Petra,Arabia,Jordan,35.442275,30.328981,Provincial capital,NA
Hanson2016_241,Philippopolis (Arabia),Shahba,Arabia,Syria,36.627525,32.853765,Colonia,NA
Hanson2016_242,Saccaea,Unknown,Arabia,Syria,36.697835,32.896794,NA,NA
Hanson2016_243,Abydus,Nara Burnu,Asia,Turkey,26.416868,40.194977,Rights and privileges,libera
Hanson2016_244,Acmonia,Ahat Köyü,Asia,Turkey,29.773954,38.659698,NA,NA
Hanson2016_245,Adramyttium,Edremit,Asia,Turkey,26.947793,39.500301,Conventus capital,NA
Hanson2016_245,Adramyttium,Edremit,Asia,Turkey,26.947793,39.500301,Metropolis capital,NA
Hanson2016_246,Aegae,Nemrutkale,Asia,Turkey,27.168362,38.825064,Rights and privileges,libera
Hanson2016_247,Aezanis,Çavdarhisar,Asia,Turkey,29.61965,39.193569,NA,NA
Hanson2016_248,Alabanda,Doğanyurt,Asia,Turkey,27.985429,37.591796,Conventus capital,NA
Hanson2016_248,Alabanda,Doğanyurt,Asia,Turkey,27.985429,37.591796,Metropolis capital,NA
Hanson2016_248,Alabanda,Doğanyurt,Asia,Turkey,27.985429,37.591796,Rights and privileges,libera
Hanson2016_248,Alabanda,Doğanyurt,Asia,Turkey,27.985429,37.591796,Rights and privileges,immunis
Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,26.154749,39.756473,Colonia,NA
Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,26.154749,39.756473,Rights and privileges,libera
Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,26.154749,39.756473,Rights and privileges,ius Romanum
Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,26.154749,39.756473,Rights and privileges,ius Italicum
Hanson2016_250,Alinda,Demircideresi,Asia,Turkey,27.83048,37.560831,NA,NA
Hanson2016_251,Amorium,Hisarköy,Asia,Turkey,31.320619,39.035611,NA,NA
Hanson2016_252,Amyzon,Mazi n Kalesi,Asia,Turkey,27.690896,37.59888,Rights and privileges,libera
Hanson2016_253,Antiochia (Asia),Kuyucak,Asia,Turkey,28.579354,37.871365,NA,NA
Hanson2016_254,Aphrodisias,Geyre,Asia,Turkey,28.723436,37.708402,Colonia?,NA
Hanson2016_254,Aphrodisias,Geyre,Asia,Turkey,28.723436,37.708402,Metropolis capital,NA
Hanson2016_254,Aphrodisias,Geyre,Asia,Turkey,28.723436,37.708402,Rights and privileges,foederata
Hanson2016_255,Apollonia (Asia) (1),Yeniji,Asia,Turkey,28.956451,38.048649,NA,NA
Hanson2016_256,Apollonia (Asia) (2),Gölyazı,Asia,Turkey,28.684113,40.174987,Rights and privileges,stipendiaria
Hanson2016_257,Assus,Behramkale,Asia,Turkey,26.336667,39.490556,NA,NA
Hanson2016_258,Astypalaea,Chora,Asia,Greece,26.350463,36.544912,Rights and privileges,foederata
Hanson2016_258,Astypalaea,Chora,Asia,Greece,26.350463,36.544912,Rights and privileges,libera
Hanson2016_259,Bargylia,Varvil,Asia,Turkey,27.588037,37.195779,Rights and privileges,libera
Hanson2016_260,Blaundus,Sülümenli,Asia,Turkey,29.209771,38.357291,NA,NA
Hanson2016_261,Castabus,Pazarlik,Asia,Turkey,28.176816,36.787594,NA,NA
Hanson2016_262,Caunus,Dalyan,Asia,Turkey,28.621505,36.825754,Rights and privileges,libera
Hanson2016_262,Caunus,Dalyan,Asia,Turkey,28.621505,36.825754,Rights and privileges,libera
Hanson2016_263,Cedreae,Unknown,Asia,Turkey,30.88416,38.946418,NA,NA
Hanson2016_264,Celaenae,Dinar,Asia,Turkey,30.15853,38.076044,Conventus capital,NA
Hanson2016_264,Celaenae,Dinar,Asia,Turkey,30.15853,38.076044,Metropolis capital,NA
Hanson2016_265,Ceramus,Oren,Asia,Turkey,27.956217,37.041728,NA,NA
Hanson2016_266,Clazomenae,Klazümen,Asia,Turkey,26.770558,38.361462,NA,NA
Hanson2016_267,Cnidus,Cnidus,Asia,Turkey,27.683943,36.732481,Rights and privileges,foederata
Hanson2016_268,Colophon,Degirmendere,Asia,Turkey,27.200838,38.002389,NA,NA
Hanson2016_269,Colossae,Honaz,Asia,Turkey,29.229382,37.786887,NA,NA
Hanson2016_270,Cos,Kos,Asia,Greece,27.286884,36.889308,Rights and privileges,libera
Hanson2016_270,Cos,Kos,Asia,Greece,27.286884,36.889308,Rights and privileges,immunis
Hanson2016_271,Cyme,Namurt Limani,Asia,Turkey,26.936283,38.75953,NA,NA
Hanson2016_272,Cys,Bellibol,Asia,Turkey,28.423734,37.428882,NA,NA
Hanson2016_273,Cyzicus,Belkis,Asia,Turkey,27.890667,40.38336,Colonia,NA
Hanson2016_273,Cyzicus,Belkis,Asia,Turkey,27.890667,40.38336,Metropolis capital,NA
Hanson2016_273,Cyzicus,Belkis,Asia,Turkey,27.890667,40.38336,Rights and privileges,libera
Hanson2016_274,Dardanium,Unknown,Asia,Turkey,26.37442,40.079728,Rights and privileges,libera
Hanson2016_275,Elaea,Kazikbaglari,Asia,Turkey,27.055256,38.941644,NA,NA
Hanson2016_276,Ephesus,Efes,Asia,Turkey,27.341752,37.938309,Conventus capital,NA
Hanson2016_276,Ephesus,Efes,Asia,Turkey,27.341752,37.938309,Metropolis capital,NA
Hanson2016_276,Ephesus,Efes,Asia,Turkey,27.341752,37.938309,Provincial capital,NA
Hanson2016_277,Erythrae,Ildiri,Asia,Turkey,26.48075,38.382699,Rights and privileges,libera
Hanson2016_278,Euhippe,Dalama,Asia,Turkey,28.086631,37.787596,NA,NA
Hanson2016_279,Euromus,Ayakli,Asia,Turkey,27.673196,37.378355,NA,NA
Hanson2016_280,Halicarnassus,Bodrum,Asia,Turkey,27.421615,37.040071,Rights and privileges,libera
Hanson2016_281,Harpasa,Unknown,Asia,Turkey,28.348056,37.805833,NA,NA
Hanson2016_282,Heraclea (Asia) (1),Bafa Gölü,Asia,Turkey,27.526883,37.502431,NA,NA
Hanson2016_283,Heraclea (Asia) (2),Vakif,Asia,Turkey,28.994099,37.628189,NA,NA
Hanson2016_284,Hierapolis,Pamukkale,Asia,Turkey,29.131799,37.917505,Metropolis capital,NA
Hanson2016_285,Hydissa,Karacahisar,Asia,Turkey,27.806175,37.150552,NA,NA
Hanson2016_286,Hyllarima,Mesevle and Kapraklar,Asia,Turkey,28.348219,37.501643,NA,NA
Hanson2016_287,Iasus,Kiyi Kilacik,Asia,Turkey,27.582133,37.277521,Rights and privileges,libera
Hanson2016_288,Ilium,Hısarlık,Asia,Turkey,26.257773,39.953869,Rights and privileges,libera et immunis
Hanson2016_289,Lampsacus,Lamsaki,Asia,Turkey,26.699162,40.346685,Colonia,NA
Hanson2016_289,Lampsacus,Lamsaki,Asia,Turkey,26.699162,40.346685,Metropolis capital,NA
Hanson2016_289,Lampsacus,Lamsaki,Asia,Turkey,26.699162,40.346685,Rights and privileges,ius Romanum
Hanson2016_289,Lampsacus,Lamsaki,Asia,Turkey,26.699162,40.346685,Rights and privileges,libera
Hanson2016_290,Laodicea (Asia),Eskihisar and Gonçalı,Asia,Turkey,29.114376,37.84108,Conventus capital,NA
Hanson2016_290,Laodicea (Asia),Eskihisar and Gonçalı,Asia,Turkey,29.114376,37.84108,Metropolis capital,NA
Hanson2016_291,Larisa (Asia),Buruncuk,Asia,Turkey,26.147559,39.615744,NA,NA
Hanson2016_292,Lebedus,Kisik,Asia,Turkey,26.967317,38.072781,NA,NA
Hanson2016_293,Lindus,Lindos,Asia,Greece,28.08776,36.091362,NA,NA
Hanson2016_294,Magnesia (Asia) (1),Tekin,Asia,Turkey,27.524647,37.84779,NA,NA
Hanson2016_295,Magnesia (Asia) (2),Manisa,Asia,Turkey,27.425833,38.613056,Rights and privileges,libera
Hanson2016_296,Methymna,Mithymna,Asia,Greece,26.176097,39.36722,Rights and privileges,foederata
Hanson2016_297,Metropolis,Yeniköy,Asia,Turkey,30.628155,39.171334,Metropolis capital,NA
Hanson2016_298,Miletus,Balat,Asia,Turkey,27.27621,37.531791,Rights and privileges,libera
Hanson2016_299,Mylasa,Milâs,Asia,Turkey,27.78165,37.31714,Rights and privileges,libera
Hanson2016_300,Myndus,Gümüslük,Asia,Turkey,27.233275,37.052928,NA,NA
Hanson2016_301,Myrina,Sandarlik,Asia,Turkey,26.985537,38.840097,NA,NA
Hanson2016_302,Mytilene,Mytilini,Asia,Greece,26.555374,39.107893,Rights and privileges,libera
Hanson2016_303,Nysa,Sultanhisar,Asia,Turkey,28.144999,37.903405,NA,NA
Hanson2016_304,Parium,Kemer,Asia,Turkey,27.069096,40.420499,Colonia,NA
Hanson2016_304,Parium,Kemer,Asia,Turkey,27.069096,40.420499,Colonia,NA
Hanson2016_304,Parium,Kemer,Asia,Turkey,27.069096,40.420499,Rights and privileges,libera
Hanson2016_304,Parium,Kemer,Asia,Turkey,27.069096,40.420499,Rights and privileges,ius Romanum
Hanson2016_305,Pergamum,Bergama,Asia,Turkey,27.185314,39.12984,Conventus capital,NA
Hanson2016_305,Pergamum,Bergama,Asia,Turkey,27.185314,39.12984,Metropolis capital,NA
Hanson2016_305,Pergamum,Bergama,Asia,Turkey,27.185314,39.12984,Rights and privileges,ius Romanum?
Hanson2016_306,Pessinus,Sivrihisar,Asia,Turkey,31.551393,39.381063,NA,NA
Hanson2016_307,Philadelphia (Asia),Alaşehir,Asia,Turkey,28.516667,38.35,NA,NA
Hanson2016_308,Phocaea,Foça,Asia,Turkey,26.758728,38.672908,Rights and privileges,libera
Hanson2016_309,Rhodus,Rhodes,Asia,Greece,28.227007,36.443235,Metropolis capital?,NA
Hanson2016_309,Rhodus,Rhodes,Asia,Greece,28.227007,36.443235,Rights and privileges,foederata
Hanson2016_310,Saettae,Sidas Kale,Asia,Turkey,28.624001,38.703021,NA,NA
Hanson2016_311,Samos,Tigani,Asia,Greece,26.94006,37.691522,Rights and privileges,libera
Hanson2016_312,Sardis,Sart,Asia,Turkey,28.040286,38.488315,Conventus capital,NA
Hanson2016_312,Sardis,Sart,Asia,Turkey,28.040286,38.488315,Metropolis capital,NA
Hanson2016_312,Sardis,Sart,Asia,Turkey,28.040286,38.488315,Provincial capital,NA
Hanson2016_313,Satala,"Sadak, Kelkit, Gmane",Asia,Turkey,28.267472,38.5792,Colonia,NA
Hanson2016_314,Silandos,Unknown,Asia,Turkey,28.826026,38.751517,Metropolis capital,NA
Hanson2016_315,Smyrna,Izmir,Asia,Turkey,27.138709,38.418717,Conventus capital,NA
Hanson2016_315,Smyrna,Izmir,Asia,Turkey,27.138709,38.418717,Metropolis capital,NA
Hanson2016_315,Smyrna,Izmir,Asia,Turkey,27.138709,38.418717,Rights and privileges,libera
Hanson2016_316,Stratonicaea,Eskihisar,Asia,Turkey,27.801765,39.142114,Rights and privileges,libera
Hanson2016_317,Synnada,Şuhut,Asia,Turkey,30.545083,38.535716,Conventus capital,NA
Hanson2016_317,Synnada,Şuhut,Asia,Turkey,30.545083,38.535716,Metropolis capital,NA
Hanson2016_318,Teus,Siğacik,Asia,Turkey,26.785014,38.177262,NA,NA
Hanson2016_319,Theangela,Etrim,Asia,Turkey,27.59493,37.044492,NA,NA
Hanson2016_320,Thyatira,Akhisar,Asia,Turkey,27.840523,38.922933,Metropolis capital,NA
Hanson2016_320,Thyatira,Akhisar,Asia,Turkey,27.840523,38.922933,Rights and privileges,libera
Hanson2016_321,Tralles,Aydin,Asia,Turkey,27.833862,37.859752,Conventus capital,NA
Hanson2016_321,Tralles,Aydin,Asia,Turkey,27.833862,37.859752,Metropolis capital,NA
Hanson2016_322,Abdera (Baetica),Adra,Baetica,Spain,-3.022514,36.748068,Municipium,NA
Hanson2016_323,Acinippo,Ronda la Vieja,Baetica,Spain,-5.240746,36.832412,Colonia,NA
Hanson2016_323,Acinippo,Ronda la Vieja,Baetica,Spain,-5.240746,36.832412,Colonia?,NA
Hanson2016_324,Arva,El Castillejo,Baetica,Spain,-5.671303,37.614174,Municipium,NA
Hanson2016_325,Asido,Medina Sidonia,Baetica,Spain,-5.927867,36.467791,Colonia,NA
Hanson2016_325,Asido,Medina Sidonia,Baetica,Spain,-5.927867,36.467791,Municipium,NA
