Primary Key,Ancient Toponym,ModernToponym,Province,Country,,,,,Longitude (X),Latitude (Y),,,,,,,,,,,,,,,,,,
Hanson2016_1023,Regium Lepidum,Reggio Emilia,Italia (VIII Aemilia),Italy,,,,,10.631331,44.698103,,,,,,,,,,,,,,,,,,
Hanson2016_1024,Solona,Unlocated,Italia (VIII Aemilia),Italy,,,,,11.959167,44.185556,,,,,,,,,,,,,,,,,,
Hanson2016_1025,Veleia,Velleia,Italia (VIII Aemilia),Italy,,,,,9.722352,44.784813,,,,,,,,,,,,,,,,,,
Hanson2016_1026,Alba Pompeia,Alba,Italia (IX Liguria),Italy,,,,,8.035259,44.700862,,,,,,,,,,,,,,,,,,
Hanson2016_1027,Albingaunum,Albenga,Italia (IX Liguria),Italy,,,,,8.212805,44.048935,,,,,,,,,,,,,,,,,,
Hanson2016_1028,Albintimilium,Ventimiglia,Italia (IX Liguria),Italy,,,,,7.625772,43.789147,,,,,,,,,,,,,,,,,,
Hanson2016_1029,Aquae Statiellae,Acqui Terme,Italia (IX Liguria),Italy,,,,,8.470669,44.675527,,,,,,,,,,,,,,,,,,
Hanson2016_1030,Augusta Bagiennorum,Benevagienna,Italia (IX Liguria),Italy,,,,,7.857836,44.561573,,,,,,,,,,,,,,,,,,
Hanson2016_1031,Carreum,Chieri,Italia (IX Liguria),Italy,,,,,7.828285,45.006852,,,,,,,,,,,,,,,,,,
Hanson2016_1032,Dertona,Tortona,Italia (IX Liguria),Italy,,,,,8.865485,44.897171,,,,,,,,,,,,,,,,,,
Hanson2016_1033,Genua,Genoa,Italia (IX Liguria),Italy,,,,,8.932748,44.411119,,,,,,,,,,,,,,,,,,
Hanson2016_1034,Hasta,Asti,Italia (IX Liguria),Italy,,,,,8.207778,44.898889,,,,,,,,,,,,,,,,,,
Hanson2016_1035,Industria,Monteu da Po,Italia (IX Liguria),Italy,,,,,8.018086,45.151641,,,,,,,,,,,,,,,,,,
Hanson2016_1036,Iria,Voghera,Italia (IX Liguria),Italy,,,,,9.009227,44.9922,,,,,,,,,,,,,,,,,,
Hanson2016_1037,Libarna,Serravalle Scrivia,Italia (IX Liguria),Italy,,,,,8.861004,44.709915,,,,,,,,,,,,,,,,,,
Hanson2016_1038,Vada Sabatia,Vado Ligure,Italia (IX Liguria),Italy,,,,,8.437811,44.27082,,,,,,,,,,,,,,,,,,
Hanson2016_1039,Valentia (Italia (IX Liguria)),Villa del Foro,Italia (IX Liguria),Italy,,,,,8.645107,45.014107,,,,,,,,,,,,,,,,,,
Hanson2016_1040,Vardagate,Castel Monferrato,Italia (IX Liguria),Italy,,,,,8.450886,45.137156,,,,,,,,,,,,,,,,,,
Hanson2016_1041,Acelum,Asolo,Italia (X Venetia et Histria),Italy,,,,,11.913251,45.801703,,,,,,,,,,,,,,,,,,
Hanson2016_1042,Adria,Adria,Italia (X Venetia et Histria),Italy,,,,,12.056242,45.054003,,,,,,,,,,,,,,,,,,
Hanson2016_1043,Albona,Labin,Italia (X Venetia et Histria),Croatia,,,,,14.115748,45.098398,,,,,,,,,,,,,,,,,,
Hanson2016_1044,Altinum,Altino,Italia (X Venetia et Histria),Italy,,,,,12.400964,45.549242,,,,,,,,,,,,,,,,,,
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,,,,,13.367051,45.765269,,,,,,,,,,,,,,,,,,
Hanson2016_1046,Ateste,Este,Italia (X Venetia et Histria),Italy,,,,,11.666667,45.233333,,,,,,,,,,,,,,,,,,
Hanson2016_1047,Bellunum,Belluno,Italia (X Venetia et Histria),Italy,,,,,12.217395,46.140032,,,,,,,,,,,,,,,,,,
Hanson2016_1048,Brixia,Brescia,Italia (X Venetia et Histria),Italy,,,,,10.219836,45.539406,,,,,,,,,,,,,,,,,,
Hanson2016_1049,Concordia,Concordia,Italia (X Venetia et Histria),Italy,,,,,12.844317,45.756918,,,,,,,,,,,,,,,,,,
Hanson2016_1050,Emona,Ljubljana,Italia (X Venetia et Histria),Slovenia,,,,,14.505965,46.051426,,,,,,,,,,,,,,,,,,
Hanson2016_1051,Feltria,Feltre,Italia (X Venetia et Histria),Italy,,,,,11.900036,46.016657,,,,,,,,,,,,,,,,,,
Hanson2016_1052,Flanona,Plomin,Italia (X Venetia et Histria),Croatia,,,,,14.172682,45.138214,,,,,,,,,,,,,,,,,,
Hanson2016_1053,Forum Iulii (X Venetia et Histria),Cividale del Friuli,Italia (X Venetia et Histria),Italy,,,,,13.431047,46.092796,,,,,,,,,,,,,,,,,,
Hanson2016_1054,Iulium Carnicum,Zuglio,Italia (X Venetia et Histria),Italy,,,,,13.025796,46.460796,,,,,,,,,,,,,,,,,,
Hanson2016_1055,Mantua,Mantova,Italia (X Venetia et Histria),Italy,,,,,10.794299,45.159243,,,,,,,,,,,,,,,,,,
Hanson2016_1056,Nesactium,Viza?e,Italia (X Venetia et Histria),Croatia,,,,,13.969722,44.916667,,,,,,,,,,,,,,,,,,
Hanson2016_1057,Opitergum,Oderzo,Italia (X Venetia et Histria),Italy,,,,,12.490642,45.781115,,,,,,,,,,,,,,,,,,
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,,,,,13.597752,45.226697,,,,,,,,,,,,,,,,,,
Hanson2016_1059,Patavium,Padua,Italia (X Venetia et Histria),Italy,,,,,11.876589,45.409568,,,,,,,,,,,,,,,,,,
Hanson2016_1060,Pola,Pula,Italia (X Venetia et Histria),Croatia,,,,,13.841147,44.869652,,,,,,,,,,,,,,,,,,
Hanson2016_1061,Tarvisium,Treviso,Italia (X Venetia et Histria),Italy,,,,,12.242072,45.666286,,,,,,,,,,,,,,,,,,
Hanson2016_1062,Tergestum,Trieste,Italia (X Venetia et Histria),Italy,,,,,13.770245,45.648459,,,,,,,,,,,,,,,,,,
Hanson2016_1063,Tridentum,Trento,Italia (X Venetia et Histria),Italy,,,,,11.121006,46.067253,,,,,,,,,,,,,,,,,,
Hanson2016_1064,Urbana,Unknown,Italia (X Venetia et Histria),Italy,,,,,11.445288,45.193362,,,,,,,,,,,,,,,,,,
Hanson2016_1065,Verona,Verona,Italia (X Venetia et Histria),Italy,,,,,10.997047,45.442663,,,,,,,,,,,,,,,,,,
Hanson2016_1066,Vicetia,Vicenza,Italia (X Venetia et Histria),Italy,,,,,11.54551,45.547333,,,,,,,,,,,,,,,,,,
Hanson2016_1067,Bergomum,Bergamo,Italia (XI Transpadana),Italy,,,,,9.669953,45.694903,,,,,,,,,,,,,,,,,,
Hanson2016_1068,Comum,Como,Italia (XI Transpadana),Italy,,,,,9.082065,45.81011,,,,,,,,,,,,,,,,,,
Hanson2016_1069,Eporedia,Ivrea,Italia (XI Transpadana),Italy,,,,,7.87595,45.4666,,,,,,,,,,,,,,,,,,
Hanson2016_1070,Laumellum,Lomello,Italia (XI Transpadana),Italy,,,,,8.79735,45.122042,,,,,,,,,,,,,,,,,,
Hanson2016_1071,Laus Pompeia,Unknown,Italia (XI Transpadana),Italy,,,,,9.418777,45.303456,,,,,,,,,,,,,,,,,,
Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,,,,,9.188141,45.463689,,,,,,,,,,,,,,,,,,
Hanson2016_1073,Novaria,Novara,Italia (XI Transpadana),Italy,,,,,8.621834,45.446198,,,,,,,,,,,,,,,,,,
Hanson2016_1074,Ticinum,Pavia,Italia (XI Transpadana),Italy,,,,,9.155164,45.184912,,,,,,,,,,,,,,,,,,
Hanson2016_1075,Vercellae,Vercelli,Italia (XI Transpadana),Italy,,,,,8.422795,45.325287,,,,,,,,,,,,,,,,,,
Hanson2016_1076,Aeminium,Coimbra,Lusitania,Portugal,,,,,-8.415964,40.213267,,,,,,,,,,,,,,,,,,
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,,,,,-6.338496,38.915571,,,,,,,,,,,,,,,,,,
Hanson2016_1078,Balsa,Tavira,Lusitania,Portugal,,,,,-7.649448,37.126277,,,,,,,,,,,,,,,,,,
Hanson2016_1079,Caesarobriga,Talavera de la Reina,Lusitania,Spain,,,,,-4.832609,39.958228,,,,,,,,,,,,,,,,,,
Hanson2016_1080,Capera,Cáparra,Lusitania,Spain,,,,,-6.101091,40.166755,,,,,,,,,,,,,,,,,,
Hanson2016_1081,Conimbriga,Condeixa a Velha,Lusitania,Portugal,,,,,-8.494923,40.099154,,,,,,,,,,,,,,,,,,
Hanson2016_1082,Ebora,Evora,Lusitania,Portugal,,,,,-7.907296,38.572638,,,,,,,,,,,,,,,,,,
Hanson2016_1083,Egitania,Idanha a Velha,Lusitania,Portugal,,,,,-7.144524,39.997054,,,,,,,,,,,,,,,,,,
Hanson2016_1084,Lacimurga,Unknown,Lusitania,Spain,,,,,-5.461123,39.091793,,,,,,,,,,,,,,,,,,
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,,,,,-5.958211,38.964642,,,,,,,,,,,,,,,,,,
Hanson2016_1086,Mirobriga (Lusitania),Santiago do Cacém,Lusitania,Portugal,,,,,-8.683718,38.010169,,,,,,,,,,,,,,,,,,
Hanson2016_1087,Myrtilis,Mértola,Lusitania,Portugal,,,,,-7.668795,37.634902,,,,,,,,,,,,,,,,,,
Hanson2016_1088,Norba Caesarina,Cáceres,Lusitania,Spain,,,,,-6.38098,39.454368,,,,,,,,,,,,,,,,,,
Hanson2016_1089,Olisipo,Lisbon,Lusitania,Portugal,,,,,-9.145302,38.721227,,,,,,,,,,,,,,,,,,
Hanson2016_1090,Ossonoba,Faro,Lusitania,Portugal,,,,,-7.935108,37.01535,,,,,,,,,,,,,,,,,,
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,,,,,-7.865235,38.015624,,,,,,,,,,,,,,,,,,
Hanson2016_1092,Salacia,Alcacer do Sal,Lusitania,Portugal,,,,,-8.519503,38.371152,,,,,,,,,,,,,,,,,,
Hanson2016_1093,Salmantica,Salamanca,Lusitania,Spain,,,,,-5.663087,40.964965,,,,,,,,,,,,,,,,,,
Hanson2016_1094,Scallabis,Santarem,Lusitania,Portugal,,,,,-8.687059,39.236177,,,,,,,,,,,,,,,,,,
Hanson2016_1095,Unknown (4),Tróia,Lusitania,Portugal,,,,,-8.903604,38.488819,,,,,,,,,,,,,,,,,,
Hanson2016_1096,Adada,Karabaulo,Lycia et Pamphylia,Turkey,,,,,30.986348,37.581776,,,,,,,,,,,,,,,,,,
Hanson2016_1097,Antiphellus,Ka?,Lycia et Pamphylia,Turkey,,,,,29.634935,36.199973,,,,,,,,,,,,,,,,,,
Hanson2016_1098,Apollonia (Lycia et Pamphylia) (1),Olou Borlon,Lycia et Pamphylia,Turkey,,,,,30.456957,38.078272,,,,,,,,,,,,,,,,,,
Hanson2016_1099,Apollonia (Lycia et Pamphylia) (2),Kilinçli,Lycia et Pamphylia,Turkey,,,,,29.763668,36.186655,,,,,,,,,,,,,,,,,,
Hanson2016_1100,Ariassus,Üçkap?,Lycia et Pamphylia,Turkey,,,,,30.470806,37.179694,,,,,,,,,,,,,,,,,,
Hanson2016_1101,Arycanda,Aykiriçay,Lycia et Pamphylia,Turkey,,,,,30.048508,36.513408,,,,,,,,,,,,,,,,,,
Hanson2016_1102,Aspendus,Belkis,Lycia et Pamphylia,Turkey,,,,,31.169115,36.939472,,,,,,,,,,,,,,,,,,
Hanson2016_1103,Attalea,Antalya,Lycia et Pamphylia,Turkey,,,,,30.705521,36.884284,,,,,,,,,,,,,,,,,,
Hanson2016_1104,Attalea,Adala,Lycia et Pamphylia,Turkey,,,,,30.699969,36.89031,,,,,,,,,,,,,,,,,,
Hanson2016_1105,Balbura,Çölkayi?i,Lycia et Pamphylia,Turkey,,,,,29.602567,36.967055,,,,,,,,,,,,,,,,,,
Hanson2016_1106,Bubon,Ibecik,Lycia et Pamphylia,Turkey,,,,,29.415217,36.974003,,,,,,,,,,,,,,,,,,
Hanson2016_1107,Cadyanda,Üzümlü,Lycia et Pamphylia,Turkey,,,,,29.242155,36.725913,,,,,,,,,,,,,,,,,,
Hanson2016_1108,Candyba,Gendevar,Lycia et Pamphylia,Turkey,,,,,29.666491,36.308363,,,,,,,,,,,,,,,,,,
Hanson2016_1109,Cibyra,Gölhisar,Lycia et Pamphylia,Turkey,,,,,29.489819,37.160008,,,,,,,,,,,,,,,,,,
Hanson2016_1110,Comama,Serefönü,Lycia et Pamphylia,Turkey,,,,,30.3371,37.3213,,,,,,,,,,,,,,,,,,
Hanson2016_1111,Corycus,Kizkalesi,Lycia et Pamphylia,Turkey,,,,,30.470547,36.436081,,,,,,,,,,,,,,,,,,
Hanson2016_1112,Corydalla,Haciveliler,Lycia et Pamphylia,Turkey,,,,,30.273841,36.371287,,,,,,,,,,,,,,,,,,
Hanson2016_1113,Cremna,Amlik,Lycia et Pamphylia,Turkey,,,,,30.6911,37.500139,,,,,,,,,,,,,,,,,,
Hanson2016_1114,Cyaneae,Yavu,Lycia et Pamphylia,Turkey,,,,,29.822492,36.244673,,,,,,,,,,,,,,,,,,
Hanson2016_1115,Gagae,Akta?,Lycia et Pamphylia,Turkey,,,,,30.350017,36.288646,,,,,,,,,,,,,,,,,,
Hanson2016_1116,Idebessus,Koza?ac?,Lycia et Pamphylia,Turkey,,,,,30.202995,36.554976,,,,,,,,,,,,,,,,,,
Hanson2016_1117,Limyra,Finike,Lycia et Pamphylia,Turkey,,,,,30.173168,36.344057,,,,,,,,,,,,,,,,,,
Hanson2016_1118,Lydai,Kapi Da?i,Lycia et Pamphylia,Turkey,,,,,28.860181,36.614948,,,,,,,,,,,,,,,,,,
Hanson2016_1119,Milyas,Melli,Lycia et Pamphylia,Turkey,,,,,29.75,36.750001,,,,,,,,,,,,,,,,,,
Hanson2016_1120,Myra,Demre,Lycia et Pamphylia,Turkey,,,,,30.014409,36.246429,,,,,,,,,,,,,,,,,,
Hanson2016_1121,Nisa,Sütl?en,Lycia et Pamphylia,Turkey,,,,,29.633049,36.439231,,,,,,,,,,,,,,,,,,
Hanson2016_1122,Oenoanda,Incealiler,Lycia et Pamphylia,Turkey,,,,,29.549677,36.809338,,,,,,,,,,,,,,,,,,
Hanson2016_1123,Olbasa,Belenli,Lycia et Pamphylia,Turkey,,,,,30.005519,37.303875,,,,,,,,,,,,,,,,,,
Hanson2016_1124,Olympus,Delikta?,Lycia et Pamphylia,Turkey,,,,,30.471532,36.387902,,,,,,,,,,,,,,,,,,
Hanson2016_1125,Parlais,Unknown,Lycia et Pamphylia,Turkey,,,,,30.792102,38.014815,,,,,,,,,,,,,,,,,,
Hanson2016_1126,Patara,Kelemi,Lycia et Pamphylia,Turkey,,,,,29.319372,36.260957,,,,,,,,,,,,,,,,,,
Hanson2016_1127,Pednelissus,Near Kozan,Lycia et Pamphylia,Turkey,,,,,30.934141,37.214237,,,,,,,,,,,,,,,,,,
Hanson2016_1128,Perge,Aksu,Lycia et Pamphylia,Turkey,,,,,30.854072,36.960317,,,,,,,,,,,,,,,,,,
Hanson2016_1129,Phaselis,Tekirova,Lycia et Pamphylia,Turkey,,,,,30.548712,36.52178,,,,,,,,,,,,,,,,,,
Hanson2016_1130,Phellus,Felendai,Lycia et Pamphylia,Turkey,,,,,29.666308,36.24085,,,,,,,,,,,,,,,,,,
Hanson2016_1131,Pinara,Minare Köyü,Lycia et Pamphylia,Turkey,,,,,29.240952,36.497572,,,,,,,,,,,,,,,,,,
Hanson2016_1132,Rhodiapolis,Kumluca,Lycia et Pamphylia,Turkey,,,,,30.267204,36.385704,,,,,,,,,,,,,,,,,,
Hanson2016_1133,Sagalassus,Aglasun,Lycia et Pamphylia,Turkey,,,,,30.519188,37.67674,,,,,,,,,,,,,,,,,,
Hanson2016_1134,Seleucia (Lycia et Pamphylia),Selef,Lycia et Pamphylia,Turkey,,,,,30.632381,37.897296,,,,,,,,,,,,,,,,,,
Hanson2016_1135,Selge,Selge,Lycia et Pamphylia,Turkey,,,,,31.127958,37.228159,,,,,,,,,,,,,,,,,,
Hanson2016_1136,Side,Selimiye,Lycia et Pamphylia,Turkey,,,,,31.388793,36.766346,,,,,,,,,,,,,,,,,,
Hanson2016_1137,Sidyma,Dudurga Asari,Lycia et Pamphylia,Turkey,,,,,29.197819,36.409728,,,,,,,,,,,,,,,,,,
Hanson2016_1138,Sillyum,Asar Köyü,Lycia et Pamphylia,Turkey,,,,,30.98638,36.990721,,,,,,,,,,,,,,,,,,
Hanson2016_1139,Simena,Kaleköy,Lycia et Pamphylia,Turkey,,,,,29.86135,36.190221,,,,,,,,,,,,,,,,,,
Hanson2016_1140,Telmessus,Fethiye,Lycia et Pamphylia,Turkey,,,,,29.116464,36.621188,,,,,,,,,,,,,,,,,,
Hanson2016_1141,Tenedos,Bozcaada,Lycia et Pamphylia,Turkey,,,,,30.647928,36.885834,,,,,,,,,,,,,,,,,,
Hanson2016_1142,Termessus,Güllük Da?,Lycia et Pamphylia,Turkey,,,,,30.464722,36.9825,,,,,,,,,,,,,,,,,,
Hanson2016_1143,Tlos,Dilver,Lycia et Pamphylia,Turkey,,,,,29.420789,36.553889,,,,,,,,,,,,,,,,,,
Hanson2016_1144,Trebenna,Ça?larca,Lycia et Pamphylia,Turkey,,,,,30.461845,36.876066,,,,,,,,,,,,,,,,,,
Hanson2016_1145,Xanthus,Kinik,Lycia et Pamphylia,Turkey,,,,,29.319885,36.356552,,,,,,,,,,,,,,,,,,
Hanson2016_1146,Amantia,Klos,Macedonia,Albania,,,,,19.61777,40.467945,,,,,,,,,,,,,,,,,,
Hanson2016_1147,Amphipolis,Amfipoli,Macedonia,Greece,,,,,23.84013,40.821057,,,,,,,,,,,,,,,,,,
Hanson2016_1148,Apollonia (Macedonia),Pojani,Macedonia,Albania,,,,,19.474947,40.741347,,,,,,,,,,,,,,,,,,
Hanson2016_1149,Beroea (Macedonia),Veria,Macedonia,Greece,,,,,22.201493,40.522127,,,,,,,,,,,,,,,,,,
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,,,,,19.739266,40.538262,,,,,,,,,,,,,,,,,,
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,,,,,23.412031,40.047726,,,,,,,,,,,,,,,,,,
Hanson2016_1152,Dium,Dion,Macedonia,Greece,,,,,22.48613,40.172852,,,,,,,,,,,,,,,,,,
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,,,,,19.456811,41.327377,,,,,,,,,,,,,,,,,,
Hanson2016_1154,Edessa,Edessa,Macedonia,Greece,,,,,22.050693,40.802398,,,,,,,,,,,,,,,,,,
Hanson2016_1155,Heraclea (Macedonia),Bitola,Macedonia,Macedonia,,,,,21.342,41.011,,,,,,,,,,,,,,,,,,
Hanson2016_1156,Lychnidus,Ochrid,Macedonia,Macedonia,,,,,20.793964,41.114676,,,,,,,,,,,,,,,,,,
Hanson2016_1157,Neapolis (Macedonia),Kavala,Macedonia,Greece,,,,,24.415015,40.93504,,,,,,,,,,,,,,,,,,
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,,,,,22.525641,40.760042,,,,,,,,,,,,,,,,,,
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,,,,,24.339126,41.025172,,,,,,,,,,,,,,,,,,
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,,,,,21.974974,41.552591,,,,,,,,,,,,,,,,,,
Hanson2016_1161,Thasos,Thasos,Macedonia,Greece,,,,,24.738633,40.747565,,,,,,,,,,,,,,,,,,
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,,,,,22.94554,40.637747,,,,,,,,,,,,,,,,,,
Hanson2016_1163,Torone,Toroni,Macedonia,Greece,,,,,23.904451,39.976665,,,,,,,,,,,,,,,,,,
Hanson2016_1164,Ad Sava,Hammam Guergour,Mauretania Caesariensis,Algeria,,,,,5.066483,36.325495,,,,,,,,,,,,,,,,,,
Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,,,,,2.393876,36.380242,,,,,,,,,,,,,,,,,,
Hanson2016_1166,Arsennaria,Sidi bou Ras,Mauretania Caesariensis,Algeria,,,,,0.873111,36.334326,,,,,,,,,,,,,,,,,,
Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,,,,,3.689949,36.145619,,,,,,,,,,,,,,,,,,
Hanson2016_1168,Bida,Djemaa Saharidj,Mauretania Caesariensis,Algeria,,,,,4.289191,36.683267,,,,,,,,,,,,,,,,,,
Hanson2016_1169,Cartenna,Ténès,Mauretania Caesariensis,Algeria,,,,,1.307598,36.510418,,,,,,,,,,,,,,,,,,
Hanson2016_1170,Choba,Ziama,Mauretania Caesariensis,Algeria,,,,,5.481269,36.673105,,,,,,,,,,,,,,,,,,
Hanson2016_1171,Cuicul,Djemila,Mauretania Caesariensis,Algeria,,,,,5.735732,36.320494,,,,,,,,,,,,,,,,,,
Hanson2016_1172,Diana Veteranorum,Zana,Mauretania Caesariensis,Algeria,,,,,6.080301,35.77969,,,,,,,,,,,,,,,,,,
Hanson2016_1173,Gunugu,Sidi Brahim,Mauretania Caesariensis,Algeria,,,,,1.9056,36.571558,,,,,,,,,,,,,,,,,,
Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,,,,,3.049726,36.766025,,,,,,,,,,,,,,,,,,
Hanson2016_1175,Igilgili,Djidjelli,Mauretania Caesariensis,Algeria,,,,,5.765676,36.820982,,,,,,,,,,,,,,,,,,
Hanson2016_1176,Iol,Cherchell,Mauretania Caesariensis,Algeria,,,,,2.188806,36.606415,,,,,,,,,,,,,,,,,,
Hanson2016_1177,Iomnium,Tigzirt,Mauretania Caesariensis,Algeria,,,,,4.125565,36.891971,,,,,,,,,,,,,,,,,,
Hanson2016_1178,Lamasba,Henchir Merouana,Mauretania Caesariensis,Algeria,,,,,5.9113,35.629,,,,,,,,,,,,,,,,,,
Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,,,,,6.267698,36.451276,,,,,,,,,,,,,,,,,,
Hanson2016_1180,Mopthensium,Mons,Mauretania Caesariensis,Algeria,,,,,5.567436,36.247346,,,,,,,,,,,,,,,,,,
Hanson2016_1181,Oppidum Novum,Aïn Defla,Mauretania Caesariensis,Algeria,,,,,1.965443,36.257137,,,,,,,,,,,,,,,,,,
Hanson2016_1182,Portus Magnus,Arzew,Mauretania Caesariensis,Algeria,,,,,-0.266018,35.807917,,,,,,,,,,,,,,,,,,
Hanson2016_1183,Quiza,El Bénian,Mauretania Caesariensis,Algeria,,,,,0.241679,36.02993,,,,,,,,,,,,,,,,,,
Hanson2016_1184,Rapidum,Sour Djouab,Mauretania Caesariensis,Algeria,,,,,3.421825,36.136435,,,,,,,,,,,,,,,,,,
Hanson2016_1185,Rusazus,Azeffoun,Mauretania Caesariensis,Algeria,,,,,4.422655,36.893992,,,,,,,,,,,,,,,,,,
Hanson2016_1186,Rusguniae,Tementfoust,Mauretania Caesariensis,Algeria,,,,,3.235522,36.810022,,,,,,,,,,,,,,,,,,
Hanson2016_1187,Rusippisir,Taksebt,Mauretania Caesariensis,Algeria,,,,,4.174236,36.900733,,,,,,,,,,,,,,,,,,
Hanson2016_1188,Rusuccuru,Dellys?,Mauretania Caesariensis,Algeria,,,,,3.9141,36.916,,,,,,,,,,,,,,,,,,
Hanson2016_1189,Saldae,Béjaia,Mauretania Caesariensis,Algeria,,,,,5.078027,36.758025,,,,,,,,,,,,,,,,,,
Hanson2016_1190,Siga,Takembrit,Mauretania Caesariensis,Algeria,,,,,-1.451732,35.252924,,,,,,,,,,,,,,,,,,
Hanson2016_1191,Sitifis,Sétif,Mauretania Caesariensis,Algeria,,,,,5.4072,36.1886,,,,,,,,,,,,,,,,,,
Hanson2016_1192,Tigava,El Kherba,Mauretania Caesariensis,Algeria,,,,,1.651388,36.231943,,,,,,,,,,,,,,,,,,
Hanson2016_1193,Tipasa,Tipaza,Mauretania Caesariensis,Algeria,,,,,2.4456,36.5914,,,,,,,,,,,,,,,,,,
Hanson2016_1194,Tubusuctu,Tiklat,Mauretania Caesariensis,Algeria,,,,,4.841954,36.665461,,,,,,,,,,,,,,,,,,
Hanson2016_1195,Uzelis,Oudjel,Mauretania Caesariensis,Algeria,,,,,6.360226,36.380653,,,,,,,,,,,,,,,,,,
Hanson2016_1196,Zucchabar,Miliana,Mauretania Caesariensis,Algeria,,,,,2.226763,36.304491,,,,,,,,,,,,,,,,,,
Hanson2016_1197,Banasa,Sidi Ali bou Jenoun,Mauretania Tingitana,Morocco,,,,,-6.115434,34.60192,,,,,,,,,,,,,,,,,,
Hanson2016_1198,Lixus,Near Larache,Mauretania Tingitana,Morocco,,,,,-6.11021,35.199807,,,,,,,,,,,,,,,,,,
Hanson2016_1199,Rusadir,Melilla,Mauretania Tingitana,Spain,,,,,-2.938484,35.291937,,,,,,,,,,,,,,,,,,
Hanson2016_1200,Sala,Rabat,Mauretania Tingitana,Morocco,,,,,-6.820498,34.006628,,,,,,,,,,,,,,,,,,
Hanson2016_1201,Thamusida,Sidi Ali ben Ahmed,Mauretania Tingitana,Morocco,,,,,-6.490479,34.334964,,,,,,,,,,,,,,,,,,
Hanson2016_1202,Tingis,Tangier,Mauretania Tingitana,Morocco,,,,,-5.810419,35.787168,,,,,,,,,,,,,,,,,,
Hanson2016_1203,Volubilis,Oualili,Mauretania Tingitana,Morocco,,,,,-5.554507,34.073396,,,,,,,,,,,,,,,,,,
Hanson2016_1204,Zilis,Dchar Jedid,Mauretania Tingitana,Morocco,,,,,-5.915794,35.522244,,,,,,,,,,,,,,,,,,
Hanson2016_1205,Callatis,Mangalia,Moesia Inferior,Romania,,,,,28.577202,43.814861,,,,,,,,,,,,,,,,,,
Hanson2016_1206,Durostorum,Silistra,Moesia Inferior,Romania,,,,,27.260722,44.117107,,,,,,,,,,,,,,,,,,
Hanson2016_1207,Histria,Histria,Moesia Inferior,Romania,,,,,28.774679,44.54737,,,,,,,,,,,,,,,,,,
Hanson2016_1208,Marcianopolis,Reka Devnija,Moesia Inferior,Bulgaria,,,,,27.555975,43.219135,,,,,,,,,,,,,,,,,,
Hanson2016_1209,Mesembria,Missiori,Moesia Inferior,Bulgaria,,,,,27.719324,42.662859,,,,,,,,,,,,,,,,,,
Hanson2016_1210,Nicopolis (Moesia Inferior),Nikup,Moesia Inferior,Bulgaria,,,,,25.612232,43.217925,,,,,,,,,,,,,,,,,,
Hanson2016_1211,Novae (Moesia Inferior),Staklen,Moesia Inferior,Bulgaria,,,,,25.394018,43.607221,,,,,,,,,,,,,,,,,,
Hanson2016_1212,Odessus,Varna,Moesia Inferior,Bulgaria,,,,,27.911806,43.216645,,,,,,,,,,,,,,,,,,
Hanson2016_1213,Oescus,Gigen,Moesia Inferior,Bulgaria,,,,,24.465476,43.710514,,,,,,,,,,,,,,,,,,
Hanson2016_1214,Tomis,Constanta,Moesia Inferior,Romania,,,,,28.638242,44.173096,,,,,,,,,,,,,,,,,,
Hanson2016_1215,Troesmis,Drobudja,Moesia Inferior,Romania,,,,,28.193536,45.140203,,,,,,,,,,,,,,,,,,
Hanson2016_1216,Tropaeum Traiani,Adamclisi,Moesia Inferior,Romania,,,,,27.944345,44.09218,,,,,,,,,,,,,,,,,,
Hanson2016_1217,Dard(...),Unknown,Moesia Superior,Kosovo,,,,,20.818318,43.026881,,,,,,,,,,,,,,,,,,
Hanson2016_1218,Drobeta,Turnu Severin,Moesia Superior,Serbia,,,,,22.665,44.631111,,,,,,,,,,,,,,,,,,
Hanson2016_1219,Margum,Dubravica,Moesia Superior,Serbia,,,,,21.061748,44.69123,,,,,,,,,,,,,,,,,,
Hanson2016_1220,Montana,Montana,Moesia Superior,Bulgaria,,,,,23.226095,43.408743,,,,,,,,,,,,,,,,,,
